feature,importance
metar_wind_speed_kn_roll12_mean,0.0005502003
sulphur_dioxide_mass_mixing_ratio_ewm6,0.00054858555
isoprene_roll2_max,0.00054532214
metar_hour_precipitation_roll6_skew,0.00053700426
metar_visibility_mi_roll12_mean,0.00053667097
hydrophobic_organic_matter_aerosol_mixing_ratio_roll6_std,0.0005357694
specific_humidity_roll6_max,0.0005336486
sulphur_dioxide_mass_mixing_ratio_roll2_mean,0.000533631
formaldehyde_roll3_max,0.0005311232
c3h8_roll12_std,0.00053098064
dust_aerosol_09_20_mixing_ratio_roll12_max,0.0005307254
hydrophilic_organic_matter_aerosol_mixing_ratio_roll24_max,0.0005275772
oh_roll12_mean,0.0005258779
carbon_monoxide_mass_mixing_ratio_cumsum,0.0005258261
total_parking_minutes_roll3_max,0.00052480516
formaldehyde_cumsum,0.00052376086
nitrogen_dioxide_mass_mixing_ratio_roll12_std,0.0005215405
sea_salt_aerosol_003_05_mixing_ratio_roll12_min,0.0005213375
temperature_lag6,0.00051654945
hydrophobic_black_carbon_aerosol_mixing_ratio_lag2,0.0005158919
carbon_monoxide_mass_mixing_ratio_roll6_min,0.0005134516
oh_ewm12,0.00050918345
sulphate_aerosol_mixing_ratio_roll12_min,0.00050517597
total_parking_minutes_lag12,0.0005033005
temperature_roll24_std,0.0004978611
isoprene_pct_change3,0.00049613806
sea_salt_aerosol_5_20_mixing_ratio_roll12_max,0.0004956679
total_parking_minutes_pct_change1,0.0004949877
ethane_roll12_std,0.0004941613
metar_visibility_mi_roll6_max,0.00049353833
hno3_roll2_max,0.00048852665
ethane_roll3_mean,0.00048678418
hno3_diff12,0.00048633298
total_parking_minutes_diff12,0.0004859374
metar_temperature_c_roll6_min,0.00048495835
carbon_monoxide_mass_mixing_ratio_lag1,0.00048476926
hydrophobic_organic_matter_aerosol_mixing_ratio_roll12_std,0.0004823892
specific_humidity_roll24_min,0.00048130998
hydrophobic_black_carbon_aerosol_mixing_ratio_roll3_std,0.00047588433
total_parking_minutes_ewm3,0.0004757911
sea_salt_aerosol_05_5_mixing_ratio_roll3_mean,0.00047572955
carbon_monoxide_mass_mixing_ratio_ewm3,0.0004742682
nitrogen_dioxide_mass_mixing_ratio_ewm3,0.00047396673
sulphate_aerosol_mixing_ratio_roll6_max,0.00047332532
total_parking_minutes_roll12_kurt,0.0004726223
sea_salt_aerosol_003_05_mixing_ratio_roll3_mean,0.00047129422
sea_salt_aerosol_05_5_mixing_ratio_roll12_max,0.00047085114
isoprene_ewm6,0.00046937302
metar_temperature_c_roll12_std,0.00046898983
sulphate_aerosol_mixing_ratio_roll6_min,0.00046805775
metar_hour_precipitation_roll24_mean,0.0004649005
sea_salt_aerosol_5_20_mixing_ratio_ewm12,0.00046218582
ethane_cumsum,0.0004618224
specific_humidity_roll2_max,0.0004578607
ethane_roll6_min,0.00045614646
metar_dew_point_c_roll12_skew,0.00045556822
hydrophilic_organic_matter_aerosol_mixing_ratio_roll12_mean,0.00045452392
temperature_roll6_max,0.00045370377
hydrophobic_organic_matter_aerosol_mixing_ratio_roll12_mean,0.0004536167
temperature_roll12_max,0.00045294614
total_parking_minutes_roll3_min,0.00044695233
total_parking_minutes_roll12_skew,0.00044601664
sea_salt_aerosol_05_5_mixing_ratio_roll6_max,0.00044569082
hydrophobic_black_carbon_aerosol_mixing_ratio_roll24_std,0.000444284
ozone_mass_mixing_ratio,0.00044025417
metar_hour_precipitation_roll24_std,0.00043977477
h2o2_roll6_min,0.00043903379
metar_temperature_c_roll12_skew,0.00043837813
metar_dew_point_c_roll12_kurt,0.00043715924
ozone_mass_mixing_ratio_roll3_max,0.00043707353
sulphate_aerosol_mixing_ratio_roll2_min,0.00043622972
dust_aerosol_003_055_mixing_ratio_lag1,0.00043172366
organic_nitrates_roll3_max,0.00042663407
hno3,0.0004235179
metar_visibility_mi_roll6_std,0.00042331812
specific_humidity_roll3_mean,0.00042246428
sulphur_dioxide_mass_mixing_ratio_roll3_max,0.0004210281
nitrogen_dioxide_mass_mixing_ratio_roll12_max,0.000420927
ozone_mass_mixing_ratio_diff12,0.00042004703
sea_salt_aerosol_5_20_mixing_ratio_roll6_min,0.00041997014
sea_salt_aerosol_5_20_mixing_ratio_roll2_min,0.0004190447
metar_relative_humidity_roll12_skew,0.00041841235
ozone_mass_mixing_ratio_roll6_min,0.00041831293
metar_hour_precipitation_roll3_max,0.0004176029
ozone_mass_mixing_ratio_lag6,0.00041585971
dust_aerosol_09_20_mixing_ratio_roll6_std,0.00041534574
temperature_diff3,0.0004138644
organic_nitrates_roll6_max,0.0004124312
metar_temperature_c_roll6_mean,0.0004116818
ozone_mass_mixing_ratio_roll6_max,0.00041164958
isoprene_roll6_std,0.00041146547
sea_salt_aerosol_5_20_mixing_ratio_diff12,0.00041064958
carbon_monoxide_mass_mixing_ratio_roll12_min,0.00040963897
dust_aerosol_055_09_mixing_ratio_roll6_min,0.00040746745
metar_relative_humidity_roll2_mean,0.0004058483
sea_salt_aerosol_05_5_mixing_ratio_ewm3,0.00040435675
temperature_roll6_min,0.00040343057
metar_visibility_mi,0.0004029107
dust_aerosol_055_09_mixing_ratio_roll6_mean,0.00040211243
hydrophobic_organic_matter_aerosol_mixing_ratio_roll3_min,0.00039899626
temperature_roll3_mean,0.0003987813
hydrophilic_organic_matter_aerosol_mixing_ratio_roll6_min,0.0003985216
ozone_mass_mixing_ratio_ewm3,0.0003984677
total_parking_minutes metar_wind_speed_kn,0.00039660727
hydrophobic_organic_matter_aerosol_mixing_ratio_roll2_std,0.00039628622
hydrophobic_black_carbon_aerosol_mixing_ratio_roll12_std,0.0003940985
dust_aerosol_09_20_mixing_ratio_diff12,0.0003940619
nitrogen_monoxide_mass_mixing_ratio_roll6_max,0.00039400038
hydrophilic_black_carbon_aerosol_mixing_ratio_pct_change3,0.00039385483
metar_temperature_c_roll24_std,0.00039347488
ozone_mass_mixing_ratio_roll2_max,0.00039313707
ethane_lag1,0.00039228456
organic_nitrates_roll12_std,0.00039147443
total_parking_minutes_diff3,0.00038340094
ozone_mass_mixing_ratio_ewm6,0.0003832683
metar_visibility_mi_roll12_skew,0.0003807851
formaldehyde_roll6_std,0.00037931878
c3h8_roll3_min,0.00037928612
hydrophilic_organic_matter_aerosol_mixing_ratio_roll6_mean,0.00037886284
hydrophilic_black_carbon_aerosol_mixing_ratio_roll2_min,0.0003788429
nitrogen_dioxide_mass_mixing_ratio_roll24_std,0.00037780846
carbon_monoxide_mass_mixing_ratio_pct_change3,0.00037716338
hydrophilic_black_carbon_aerosol_mixing_ratio_roll6_max,0.00037657956
nitrogen_dioxide_mass_mixing_ratio_roll2_min,0.0003760716
ethane_lag12,0.00037575737
ethane_lag2,0.00037522073
dust_aerosol_09_20_mixing_ratio_roll24_mean,0.00037516988
specific_humidity_roll3_std,0.00037270182
ozone_mass_mixing_ratio_roll3_std,0.0003724277
carbon_monoxide_mass_mixing_ratio_roll12_std,0.00037010736
nitrogen_monoxide_mass_mixing_ratio_ewm12,0.00036860225
total_parking_minutes_lag1,0.00036778618
dust_aerosol_09_20_mixing_ratio_roll6_min,0.00036771066
hydrophilic_black_carbon_aerosol_mixing_ratio_roll12_mean,0.0003673853
metar_temperature_c_roll3_min,0.000366996
organic_nitrates_ewm6,0.00036638018
nitrogen_monoxide_mass_mixing_ratio_roll6_min,0.00036626257
formaldehyde_roll12_std,0.00036495712
hydrophilic_organic_matter_aerosol_mixing_ratio_roll24_mean,0.0003639818
metar_visibility_mi_roll12_std,0.00036364593
isoprene_lag2,0.000363302
hydrophilic_black_carbon_aerosol_mixing_ratio_roll6_min,0.00036199004
ozone_mass_mixing_ratio_roll3_mean,0.0003604832
metar_temperature_c_roll6_max,0.0003599296
metar_dew_point_c_roll3_std,0.0003588406
sea_salt_aerosol_5_20_mixing_ratio_diff1,0.0003588367
organic_nitrates_roll2_max,0.0003585892
metar_temperature_c_roll2_min,0.00035672777
ethane_ewm6,0.00035663333
hno3_roll6_min,0.00035600067
hydrophobic_black_carbon_aerosol_mixing_ratio_roll3_min,0.0003547695
metar_wind_speed_kn_diff1,0.00035382595
carbon_monoxide_mass_mixing_ratio_roll12_mean,0.00035200227
metar_visibility_mi_roll12_kurt,0.00034995403
dust_aerosol_09_20_mixing_ratio_roll2_max,0.00034880778
metar_dew_point_c_roll24_mean,0.00034829043
hno3_ewm6,0.00034363422
metar_visibility_mi_roll6_min,0.00034337674
oh_diff6,0.00034303602
hydrophilic_black_carbon_aerosol_mixing_ratio_lag2,0.00034227083
sulphate_aerosol_mixing_ratio_roll12_mean,0.00034112146
metar_visibility_mi_ewm12,0.00034025422
total_parking_minutes_roll6_skew,0.00033874632
hydrophobic_organic_matter_aerosol_mixing_ratio_ewm12,0.00033776482
hydrophilic_black_carbon_aerosol_mixing_ratio_roll3_max,0.00033551868
sea_salt_aerosol_05_5_mixing_ratio_roll12_std,0.00033432874
sea_salt_aerosol_5_20_mixing_ratio_roll6_mean,0.00033426686
dust_aerosol_003_055_mixing_ratio_diff12,0.00033396375
dust_aerosol_09_20_mixing_ratio_roll3_max,0.00033320457
metar_temperature_c_roll6_std,0.00033242395
nitrogen_monoxide_mass_mixing_ratio_roll2_mean,0.00033237308
h2o2_roll3_min,0.00033165034
h2o2_diff12,0.00033145238
formaldehyde_diff1,0.00033036014
temperature_roll6_std,0.00033018467
sea_salt_aerosol_05_5_mixing_ratio_pct_change6,0.00032952693
formaldehyde_ewm12,0.00032945283
metar_relative_humidity_lag12,0.0003271464
sulphur_dioxide_mass_mixing_ratio,0.00032549488
dust_aerosol_09_20_mixing_ratio_roll3_min,0.00032455265
sea_salt_aerosol_003_05_mixing_ratio_pct_change6,0.00032416216
dust_aerosol_055_09_mixing_ratio_roll3_min,0.00032330424
oh_ewm6,0.00032165632
sulphate_aerosol_mixing_ratio_ewm12,0.00032075224
temperature_pct_change3,0.00031986245
dust_aerosol_003_055_mixing_ratio_pct_change6,0.00031874882
nitrogen_dioxide_mass_mixing_ratio_roll6_max,0.00031868517
metar_dew_point_c_roll6_kurt,0.0003185375
isoprene_roll3_max,0.00031738123
dust_aerosol_09_20_mixing_ratio_roll2_mean,0.0003164814
dust_aerosol_003_055_mixing_ratio_roll2_std,0.00031639726
formaldehyde_pct_change1,0.0003152555
dust_aerosol_09_20_mixing_ratio_ewm3,0.0003149172
ethane_roll3_max,0.0003136614
hydrophobic_organic_matter_aerosol_mixing_ratio_lag12,0.0003131208
metar_wind_speed_kn,0.00031154117
metar_wind_speed_kn_roll12_std,0.0003112284
metar_visibility_mi_pct_change3,0.00031018804
hno3_lag3,0.0003097955
nitrogen_dioxide_mass_mixing_ratio_roll6_std,0.00030959098
oh_roll6_max,0.00030958912
temperature metar_wind_speed_kn,0.0003090094
temp_humidity_interaction,0.00030888314
isoprene_diff1,0.00030861527
metar_dew_point_c_diff12,0.00030833177
oh_lag3,0.00030831763
sulphur_dioxide_mass_mixing_ratio_lag6,0.0003081285
ozone_mass_mixing_ratio_lag1,0.00030726352
metar_wind_speed_kn_roll2_mean,0.00030714957
hydrophilic_black_carbon_aerosol_mixing_ratio_roll6_std,0.00030647943
metar_temperature_c_diff6,0.0003062827
dust_aerosol_09_20_mixing_ratio_ewm6,0.00030621258
isoprene_ewm3,0.00030595105
hno3_roll2_std,0.000304088
metar_dew_point_c_pct_change1,0.00030378345
total_parking_minutes metar_relative_humidity,0.00030177593
sulphur_dioxide_mass_mixing_ratio_roll3_min,0.00030125488
metar_visibility_mi_roll3_std,0.00030121018
sea_salt_aerosol_05_5_mixing_ratio_roll6_std,0.0003008991
hno3_roll6_max,0.0003004402
hydrophobic_organic_matter_aerosol_mixing_ratio_diff6,0.00029869765
hydrophilic_black_carbon_aerosol_mixing_ratio_roll2_max,0.00029856557
hydrophobic_organic_matter_aerosol_mixing_ratio_diff1,0.00029844244
organic_nitrates_ewm12,0.0002983986
c3h8_roll3_max,0.0002977886
metar_hour_precipitation_roll3_min,0.00029764583
metar_wind_speed_kn_roll6_mean,0.0002967259
hydrophobic_organic_matter_aerosol_mixing_ratio_roll6_max,0.00029603674
sea_salt_aerosol_5_20_mixing_ratio_roll6_std,0.0002958246
sea_salt_aerosol_003_05_mixing_ratio_roll3_std,0.00029543941
ozone_mass_mixing_ratio_roll2_mean,0.0002949611
organic_nitrates_lag12,0.00029452035
hydrophobic_black_carbon_aerosol_mixing_ratio_roll6_std,0.0002944588
nitrogen_dioxide_mass_mixing_ratio_pct_change1,0.00029408664
sulphate_aerosol_mixing_ratio_roll3_std,0.00029339883
dust_aerosol_09_20_mixing_ratio_lag1,0.0002927638
organic_nitrates_ewm3,0.0002925037
metar_relative_humidity_roll12_mean,0.00029221724
hydrophilic_black_carbon_aerosol_mixing_ratio_roll3_min,0.0002916763
hno3_diff6,0.00029150143
total_parking_minutes_roll3_mean,0.00029138854
sea_salt_aerosol_003_05_mixing_ratio_roll24_mean,0.00029087783
hydrophilic_black_carbon_aerosol_mixing_ratio,0.00029052873
metar_temperature_c_lag3,0.00028955273
specific_humidity_lag2,0.0002889966
sea_salt_aerosol_05_5_mixing_ratio_pct_change3,0.00028896326
hno3_roll3_std,0.00028838625
sea_salt_aerosol_5_20_mixing_ratio,0.00028833476
oh,0.00028719212
hydrophilic_black_carbon_aerosol_mixing_ratio_roll6_mean,0.00028703146
carbon_monoxide_mass_mixing_ratio_ewm12,0.00028675265
carbon_monoxide_mass_mixing_ratio_roll2_max,0.00028674016
sulphate_aerosol_mixing_ratio_roll12_std,0.00028612718
metar_wind_speed_kn_roll12_skew,0.0002859038
nitrogen_monoxide_mass_mixing_ratio_ewm6,0.00028501533
c3h8_roll3_mean,0.00028381657
ethane_ewm12,0.0002837589
ethane_ewm3,0.00028247997
ethane_lag3,0.0002823251
hydrophilic_organic_matter_aerosol_mixing_ratio_roll3_std,0.0002819848
metar_temperature_c_roll12_kurt,0.00028071023
metar_relative_humidity_roll12_kurt,0.00028047053
metar_dew_point_c_lag1,0.00027986
hno3_lag12,0.00027972469
h2o2_diff1,0.00027919133
dust_aerosol_055_09_mixing_ratio_roll6_max,0.00027878888
metar_temperature_c_ewm12,0.00027864918
organic_nitrates_roll6_mean,0.00027847447
nitrogen_monoxide_mass_mixing_ratio_roll3_max,0.00027834706
metar_visibility_mi_ewm6,0.00027785773
ethane_lag6,0.0002778554
h2o2_ewm6,0.00027778535
carbon_monoxide_mass_mixing_ratio_roll6_std,0.0002771583
metar_wind_speed_kn_roll2_min,0.00027691346
total_parking_minutes specific_humidity,0.00027620266
total_parking_minutes_ewm12,0.00027613842
isoprene_roll6_mean,0.00027571153
h2o2_roll6_mean,0.0002754686
dust_aerosol_055_09_mixing_ratio_roll12_mean,0.00027517654
nitrogen_monoxide_mass_mixing_ratio_roll6_std,0.0002734761
nitrogen_monoxide_mass_mixing_ratio_roll6_mean,0.00027223863
total_parking_minutes_diff6,0.00027208854
hydrophilic_organic_matter_aerosol_mixing_ratio_diff3,0.00027190414
hydrophobic_black_carbon_aerosol_mixing_ratio,0.00027185446
metar_relative_humidity_lag2,0.00027163903
hydrophobic_organic_matter_aerosol_mixing_ratio_roll2_min,0.00026919445
formaldehyde_roll3_min,0.00026742663
hno3_roll2_min,0.00026692732
dust_aerosol_003_055_mixing_ratio_lag12,0.00026682945
organic_nitrates_lag6,0.0002663846
dust_aerosol_055_09_mixing_ratio_pct_change3,0.00026595537
temp_humidity_ratio,0.00026527798
metar_dew_point_c_roll6_mean,0.00026489637
sulphate_aerosol_mixing_ratio_roll6_std,0.00026468592
carbon_monoxide_mass_mixing_ratio_roll3_std,0.00026458118
dust_aerosol_055_09_mixing_ratio_roll24_mean,0.0002641633
carbon_monoxide_mass_mixing_ratio_roll2_std,0.0002640027
c3h8_roll2_mean,0.00026246157
metar_temperature_c_diff12,0.00026149285
oh_lag12,0.0002612199
carbon_monoxide_mass_mixing_ratio_diff6,0.00026108447
sea_salt_aerosol_003_05_mixing_ratio_roll3_max,0.0002607394
isoprene_roll3_std,0.00026028953
hno3_roll3_mean,0.0002601895
nitrogen_dioxide_mass_mixing_ratio_lag1,0.0002590863
isoprene_roll2_min,0.00025755135
dust_aerosol_09_20_mixing_ratio_roll2_std,0.00025639564
sulphate_aerosol_mixing_ratio_pct_change3,0.00025601592
metar_visibility_mi_roll2_std,0.00025596863
metar_relative_humidity_diff12,0.00025574947
carbon_monoxide_mass_mixing_ratio_roll3_min,0.00025504883
pollution_index,0.0002548878
metar_wind_speed_kn_roll6_kurt,0.00025482452
sulphate_aerosol_mixing_ratio_roll2_std,0.00025457656
hydrophilic_organic_matter_aerosol_mixing_ratio_ewm12,0.00025457362
metar_relative_humidity_roll6_min,0.0002538518
organic_nitrates_roll3_min,0.00025350897
metar_relative_humidity_diff1,0.00025305938
hydrophilic_black_carbon_aerosol_mixing_ratio_ewm3,0.00025287893
isoprene_roll6_max,0.0002525892
nitrogen_dioxide_mass_mixing_ratio_roll3_min,0.00025125488
sea_salt_aerosol_05_5_mixing_ratio_lag1,0.00024976005
h2o2_roll6_std,0.00024967827
formaldehyde_roll6_min,0.00024940626
isoprene_diff12,0.00024915615
hydrophilic_organic_matter_aerosol_mixing_ratio_roll2_std,0.000249067
temperature_diff12,0.00024864147
organic_nitrates_diff1,0.00024858763
total_parking_minutes,0.00024858658
hydrophobic_black_carbon_aerosol_mixing_ratio_diff12,0.00024821068
organic_nitrates_roll2_min,0.0002477802
metar_dew_point_c_roll6_std,0.00024756248
metar_hour_precipitation_diff6,0.00024751434
hydrophilic_black_carbon_aerosol_mixing_ratio_lag3,0.0002473763
sea_salt_aerosol_05_5_mixing_ratio_roll3_min,0.00024671914
c3h8_roll6_mean,0.0002465428
metar_dew_point_c_lag3,0.00024624928
hydrophilic_organic_matter_aerosol_mixing_ratio,0.00024563895
c3h8_diff1,0.00024413984
metar_relative_humidity_roll3_std,0.00024399503
h2o2_diff3,0.00024380241
dust_aerosol_003_055_mixing_ratio_roll6_max,0.00024360495
hydrophilic_organic_matter_aerosol_mixing_ratio_pct_change6,0.00024329976
dust_aerosol_09_20_mixing_ratio_lag6,0.00024314583
hydrophilic_organic_matter_aerosol_mixing_ratio_lag2,0.00024250618
hydrophobic_organic_matter_aerosol_mixing_ratio_roll3_std,0.00024203045
total_parking_minutes_roll2_min,0.00024175954
metar_temperature_c_roll2_std,0.00024096304
c3h8_lag3,0.00024089079
metar_wind_speed_kn_diff12,0.0002405525
total_parking_minutes_lag2,0.00024036555
total_parking_minutes_roll6_kurt,0.00023915402
ozone_mass_mixing_ratio_roll2_std,0.00023888728
metar_wind_speed_kn_roll2_max,0.00023848795
sea_salt_aerosol_05_5_mixing_ratio_diff3,0.00023817044
formaldehyde_diff6,0.00023714361
dust_aerosol_09_20_mixing_ratio_roll3_std,0.00023697008
hydrophobic_black_carbon_aerosol_mixing_ratio_roll6_max,0.00023685413
formaldehyde_roll6_max,0.00023677928
dust_aerosol_003_055_mixing_ratio_roll3_min,0.00023664918
sea_salt_aerosol_05_5_mixing_ratio_diff12,0.00023661424
ethane_diff6,0.00023635745
organic_nitrates_roll6_std,0.00023587221
sea_salt_aerosol_003_05_mixing_ratio_roll2_max,0.00023577317
carbon_monoxide_mass_mixing_ratio_lag3,0.00023570957
dust_aerosol_003_055_mixing_ratio_roll6_std,0.00023570878
ethane_pct_change3,0.00023507842
sulphur_dioxide_mass_mixing_ratio_diff12,0.00023467715
oh_diff12,0.00023423143
dust_aerosol_003_055_mixing_ratio_roll12_max,0.00023341873
isoprene_ewm12,0.0002332869
dust_aerosol_055_09_mixing_ratio_ewm12,0.00023269921
metar_relative_humidity_roll2_std,0.00023199378
metar_relative_humidity_roll6_skew,0.00023167433
metar_relative_humidity metar_wind_speed_kn,0.00023157177
dust_aerosol_003_055_mixing_ratio_roll2_min,0.00023130051
formaldehyde_roll2_std,0.00023041203
ethane_roll2_min,0.00022991626
specific_humidity_lag6,0.00022972416
dust_aerosol_055_09_mixing_ratio_roll6_std,0.00022947401
oh_roll2_max,0.00022936879
sea_salt_aerosol_003_05_mixing_ratio_roll3_min,0.00022860637
metar_relative_humidity_pct_change1,0.00022821361
hno3_roll2_mean,0.00022746126
metar_wind_speed_kn_roll3_max,0.00022721285
ozone_mass_mixing_ratio_roll6_std,0.00022549018
hno3_roll6_mean,0.00022475855
isoprene_lag6,0.00022467978
oh_roll6_min,0.00022464269
metar_temperature_c_roll6_skew,0.00022457342
specific_humidity^2,0.00022334477
metar_wind_speed_kn_roll6_std,0.00022326241
sulphur_dioxide_mass_mixing_ratio_lag3,0.0002228943
c3h8_roll2_std,0.00022221003
metar_dew_point_c_diff1,0.00022132616
total_parking_minutes_lag3,0.00022113086
hno3_pct_change3,0.00022107144
metar_wind_speed_kn_pct_change1,0.00022053227
c3h8_roll6_std,0.00022025037
hydrophobic_organic_matter_aerosol_mixing_ratio,0.00021948967
sea_salt_aerosol_5_20_mixing_ratio_pct_change6,0.0002192346
dust_aerosol_003_055_mixing_ratio_roll2_max,0.00021716622
total_parking_minutes_pct_change3,0.00021711114
hydrophilic_black_carbon_aerosol_mixing_ratio_roll3_mean,0.00021710183
oh_roll6_std,0.00021577506
dust_aerosol_055_09_mixing_ratio_roll3_std,0.00021555206
carbon_monoxide_mass_mixing_ratio_pct_change6,0.00021525324
sulphate_aerosol_mixing_ratio_lag12,0.00021521134
temperature_ewm3,0.0002138801
sea_salt_aerosol_5_20_mixing_ratio_roll2_std,0.00021385087
metar_visibility_mi_diff12,0.00021382685
nitrogen_monoxide_mass_mixing_ratio,0.00021339158
specific_humidity_roll6_min,0.00021304663
metar_temperature_c_lag6,0.00021297981
metar_relative_humidity_roll6_std,0.00021286937
sea_salt_aerosol_5_20_mixing_ratio_roll3_min,0.0002128417
nitrogen_monoxide_mass_mixing_ratio_diff12,0.00021157433
dust_total,0.00021100142
ozone_mass_mixing_ratio_roll2_min,0.00021062055
organic_nitrates_lag3,0.00020985134
metar_dew_point_c_roll6_skew,0.00020886907
isoprene_roll2_mean,0.0002078661
hydrophobic_organic_matter_aerosol_mixing_ratio_pct_change1,0.00020777764
metar_relative_humidity_lag6,0.00020715421
specific_humidity_diff1,0.00020694174
metar_visibility_mi_lag2,0.0002068242
metar_wind_speed_kn specific_humidity,0.00020665734
h2o2_pct_change6,0.00020645287
metar_temperature_c_pct_change3,0.00020628532
ethane,0.00020605745
ozone_mass_mixing_ratio_lag12,0.00020576264
sulphur_dioxide_mass_mixing_ratio_lag1,0.00020564382
metar_hour_precipitation_roll12_kurt,0.0002055834
h2o2_roll12_std,0.00020543564
metar_wind_speed_kn_ewm3,0.000205313
hydrophobic_black_carbon_aerosol_mixing_ratio_roll3_mean,0.00020483634
specific_humidity_lag3,0.00020466602
metar_visibility_mi_roll2_mean,0.00020410666
sea_salt_aerosol_5_20_mixing_ratio_lag2,0.00020409671
sulphate_aerosol_mixing_ratio_roll3_min,0.00020397059
metar_wind_speed_kn_roll3_std,0.00020382137
carbon_monoxide_mass_mixing_ratio_roll2_mean,0.00020361041
sulphate_aerosol_mixing_ratio_roll2_max,0.00020320491
hydrophilic_organic_matter_aerosol_mixing_ratio_roll3_mean,0.00020269773
h2o2_roll2_std,0.00020174423
c3h8_pct_change1,0.00020128764
specific_humidity_roll2_std,0.00020121835
c3h8_diff12,0.00020098728
metar_wind_speed_kn_roll12_kurt,0.00019992256
dust_aerosol_09_20_mixing_ratio_lag2,0.00019929993
nitrogen_dioxide_mass_mixing_ratio_lag2,0.0001992759
hydrophobic_organic_matter_aerosol_mixing_ratio_diff12,0.00019914402
ethane_roll3_std,0.00019889706
ozone_mass_mixing_ratio_lag2,0.00019878978
carbon_monoxide_mass_mixing_ratio_roll6_mean,0.00019862453
hydrophilic_black_carbon_aerosol_mixing_ratio_ewm6,0.00019852212
hydrophobic_black_carbon_aerosol_mixing_ratio_pct_change6,0.00019824576
ethane_roll6_std,0.00019815376
sea_salt_aerosol_5_20_mixing_ratio_lag1,0.00019734271
specific_humidity_roll6_std,0.00019658839
sulphur_dioxide_mass_mixing_ratio_roll3_std,0.00019625164
metar_wind_speed_kn_roll6_skew,0.0001961255
nitrogen_monoxide_mass_mixing_ratio_roll2_min,0.00019450583
dust_aerosol_055_09_mixing_ratio_ewm3,0.0001944917
metar_dew_point_c_pct_change3,0.00019443488
